Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time
MOUZ, win, dream`, Monkey King, Abed, Puck, zeal, Beastmaster, Ekki, Jakiro, Seleri, Enchantress, Passion.ua, loss, Crystallize, Kunkka, niche, Lina, BBODDY, Pangolier, QBFY, Lion, kreker), Ringmaster, 2, 25:48
NAVIJ, win, gotthejuice, Sven, Niku, Death Prophet, pma, Underlord, Zayac, Shadow Shaman, Riddys, Pugna, 1WIN, loss, Munkushi~太阳, Kunkka, squad1x, Tiny, SSS, Beastmaster, swedenstrong, Chaos Knight, kasane, Chen, 2, 37:47
Immortal Squad, loss, Dreadlight, Muerta, livesey, Viper, Lightcrawler, Centaur Warrunner, Qimusavoz, Bounty Hunter, Shark, Hoodwink, Azure Dragons, win, Alduin, Templar Assassin, Flame, Huskar, Bahamut, Necrophos, Tiamat, Riki, Durandal, Ringmaster, 4, 28:56
Ghost Sheep, loss, yvs, Undying, k@pib@r@, Troll Warlord, emo2003, Pudge, Тиктоник, Windranger, reze, Void Spirit, Nethercore, win, people better than me:nobody~, Razor, empty, Kunkka, S4D4UCLO7, Jakiro, Yuui-, Marci, yatorrent, Weaver, 4, 27:28
LSG, win, Kintaro, Sven, Scorpion, Ember Spirit, Cyrax, Magnus, Quan Chi, Silencer, Nightwolf, Windranger, LUNAR, loss, LV.Ashreaver, Beastmaster, Noxen, Rubick, LV.Velm, Gyrocopter, teresaross, Crystal Maiden, ardithjordan, Leshrac, 4, 27:27
Romashku, loss, SandQ, Legion Commander, DoCK†oR_ManGal, Clockwerk, abysmal, Skywrath Mage, alli., Kunkka, supamiq, Morphling, Air Defence, win, Kerrigan, Luna, expected, Jakiro, aloxa, Bounty Hunter, ghgfd, Shadow Fiend, Shendelwisp, Shadow Demon, 4, 41:51
Dy, loss, Lou, Razor, Dstones-, Queen of Pain, Maps, Centaur Warrunner, Kaka, Shadow Shaman, Dy, Phoenix, YYF, win, Agressif, Medusa, Sakata, Death Prophet, Yang, Tidehunter, yoona, Tusk, RedPanda, Silencer, 3, 43:32
Quan, loss, Lukas, Gyrocopter, Ainkrad, Storm Spirit, Palantimos, Brewmaster, Yerlan, Shadow Shaman, Mary_y, Oracle, Aurora Gaming, win, Nightfall, Doom, kiyotaka, Puck, TORONTOTOKYO, Dawnbreaker, Mira, Tusk, panto, Nature's Prophet, 2, 32:43
Flawless Goblins, loss, tinkywinky, Luna, ZodiAc!, Queen of Pain, Kreen, Death Prophet, Okoni, Spirit Breaker, Randing, Ogre Magi, NOVA , win, NP.infinity, Beastmaster, NP.reneemartin, Gyrocopter, NP.BlAze, Rubick, NP.chaveve, Puck, NP.Black l1ght, Disruptor, 4, 27:21
Dominion, loss, 35street, Chaos Knight, sakura, Jakiro, fizruk, Dawnbreaker, akkiru1, Ursa, salamandra, Snapfire, Ghost Sheep, win, k@pib@r@, Clinkz, yvs, Undying, Тиктоник, Windranger, balenci, Axe, eshkeree_enjoyer, Earthshaker, 4, 35:17
Nethercore, win, people better than me:nobody~, Wraith King, empty, Pangolier, S4D4UCLO7, Kunkka, Yuui-, Vengeful Spirit, yatorrent, Weaver, TEIKO, loss, abysmal, Shadow Demon, vogel, Doom, Salu7e, Witch Doctor, Dr0nched In Sw0t, Tiny, kismet, Muerta, 4, 29:15
Stormriders, win, HellFire, Brewmaster, Storm_blow, Void Spirit, NeverLove, Monkey King, Mimido, Snapfire, Enjoer, Jakiro, Dark Tamplars, loss, Dobimaru, Morphling, Sorrowsoul, Puck, atlasX, Kunkka, Puppy, Dark Willow, kuki, Nature's Prophet, 4, 41:20
Sccc, win, Monet, Lina, Sccc, Death Prophet, TZY, Centaur Warrunner, BoBoKa, Nature's Prophet, BurNIng , Shadow Shaman, Fy, loss, Sylar, Gyrocopter, Xwy, Leshrac, Mercy, Tiny, fy, Venomancer, Oli~, Disruptor, 3, 18:11
Cyber Goose, win, TA2000, Medusa, CHIRA_JUNIOR, Dragon Knight, Noticed, Bristleback, Prblms, Windranger, Solo, Ancient Apparition, Kalmychata, loss, rincyq, Sven, Mirage`, Slardar, fortniteMan, Timbersaw, ponlo, Chaos Knight, aik, Shadow Shaman, 2, 29:27
OG, win, Shad, Phantom Assassin, Stormstormer, Invoker, MikSa`, Death Prophet, daze, Earthshaker, Kidaro, Warlock, Zero Tenacity, loss, Nande, Morphling, Stojkov, Queen of Pain, nefrit, Centaur Warrunner, Pablo, Rubick, LeBronDota, Undying, 2, 41:26
Iconic, win, prime, Arc Warden, saykeN, Vengeful Spirit, Geremaya, Lion, GODCOMPLEX, Axe, Brachyo, Queen of Pain, SHAOLIN, loss, JAM, Wraith King, Xarientoc, Ember Spirit, Neutron, Slardar, heinz, Skywrath Mage, Nlainara, Enchantress, 4, 31:30
Team Curtain, win, Summer, Medusa, Dolphin, Storm Spirit, Nevermine, Bristleback, Hara, Shadow Demon, 性情中人, Pugna, WHG, loss, wangfei3, Lion, Qi777, Leshrac, Nadesand, Magnus, Breakable, Oracle, 京城荣少, Ursa, 3, 38:37
future esport, loss, CDR, Gyrocopter, Night, Dragon Knight, Irving, Tidehunter, imitator, Batrider, LOyd, Warlock, Tearlaments, win, Erika, Templar Assassin, EchozZ, Tiny, Srf, Kunkka, 7e, Shadow Shaman, zzq, Phoenix, 3, 26:35
LUNAR, loss, teresaross, Naga Siren, ardithjordan, Outworld Destroyer, LV.Velm, Lina, LV.Ashreaver, Doom, Noxen, Pugna, Swift Knights, win, Pelfox, Luna, billyH, Storm Spirit, Melnik, Chaos Knight, Diamond, Lion, Doobie, Crystal Maiden, 4, 27:20
Azure Dragons, win, Alduin, Medusa, Flame, Timbersaw, Bahamut, Axe, Tiamat, Silencer, Durandal, Shadow Shaman, Dark Tamplars, loss, Dobimaru, Drow Ranger, Sorrowsoul, Tiny, atlasX, Legion Commander, Puppy, Nature's Prophet, kuki, Abaddon, 4, 33:28
Dominion, loss, empty, Sniper, yatorrent, Spirit Breaker, salamandra, Rubick, akkiru1, Ursa, fizruk, Tidehunter, Air Defence, win, Kerrigan, Luna, expected, Jakiro, S4D4UCLO7, Shadow Demon, aloxa, Bounty Hunter, ghgfd, Puck, 4, 33:31
Foxy Gaming, win, Pudre, Drow Ranger, babyface, Sniper, titik, Legion Commander, Exterminator, Slark, ShinraTensei, Naga Siren, Bright Crusaders, loss, VittoBossG, Luna, TwoFaced, Lina, Bandana, Wraith King, Norbert, Jakiro, Satoru, Ogre Magi, 4, 21:45
Mister Maniacs, loss, RHye, Vengeful Spirit, KeanlinS, Dazzle, Ungreat, Leshrac, Evv, Templar Assassin, Geoman, Magnus, Dominatrix, win, Umalonsen, Oracle, Helix, Abaddon, Leylord, Tinker, RazbavlyouGlow, Tiny, Keu, Spectre, 4, 33:20
Nemiga, win, bashka, Sven, young G, Dragon Knight, Covisnine, Death Prophet, xsvampire, Tusk, monodrama, Ancient Apparition, eSpoiled, loss, ssnovv1, Muerta, purpleparad1se', Tiny, wxste21, Axe, ryota, Shadow Shaman, asdekor_r, Undying, 2, 35:01
future esport, win, CDR, Doom, Night, Ember Spirit, Irving, Pangolier, imitator, Dark Willow, LOyd, Ringmaster, WHG, loss, wangfei3, Shadow Demon, Qi777, Queen of Pain, Nadesand, Axe, Breakable, Disruptor, 京城荣少, Gyrocopter, 3, 43:38
Team Curtain, loss, Summer, Terrorblade, Dolphin, Leshrac, Nevermine, Bristleback, Hara, Lion, 性情中人, Oracle, Tearlaments, win, Erika, Weaver, EchozZ, Timbersaw, Srf, Doom, 7e, Nature's Prophet, zzq, Crystal Maiden, 3, 36:31
Stormriders, loss, HellFire, Night Stalker, Storm_blow, Sand King, NeverLove, Kunkka, Mimido, Windranger, Enjoer, Silencer, Immortal Squad, win, Dreadlight, Morphling, livesey, Storm Spirit, Lightcrawler, Omniknight, Qimusavoz, Bane, Shark, Ancient Apparition, 4, 38:36
LSG, loss, Kintaro, Templar Assassin, Scorpion, Lina, Cyrax, Dawnbreaker, Quan Chi, Ringmaster, Nightwolf, Oracle, DARK , win, wannacoffee, Terrorblade, Aboba, Shadow Fiend, Vahee, Axe, Denz, Batrider, SectumSempra, Ancient Apparition, 4, 41:09
Lucky Bulldogs, loss, Yathest, Naga Siren, jaieri, Ember Spirit, Milkshake, Underlord, AYAYAYA, Keeper of the Light, Tortoiseshell, Zeus, BulletProofs, win, bOzO, Wraith King, LoVash, Sniper, Jeri, Mars, tomash, Shadow Shaman, Xyloria, Leshrac, 4, 33:37
Dominion, loss, empty, Earthshaker, sakura, Jakiro, salamandra, Snapfire, akkiru1, Wraith King, fizruk, Dawnbreaker, Okak, win, Manjaroid-, Undying, Sonic, Sven, life enjoyer, Tidehunter, tavt, Storm Spirit, Bankai, Lion, 4, 47:01
NINJA, loss, Larm, Vengeful Spirit, Pokonturu, Tiny, Lowdpser, Skywrath Mage, AweSoMeQE-, Razor, Cardio, Magnus, FenixTeam, win, Snémaât, Sven, BeNnS, Death Prophet, Flint-, Axe, sonlin, Undying, shogeyuu, Jakiro, 4, 24:56
Wiser Warriors, loss, AKID, Lina, Nightfull, Ember Spirit, EmbraceTheLight, Centaur Warrunner, Dust_2, Rubick, Sandy, Naga Siren, NIGHT, win, Mezzinio, Muerta, Pigeoncatcher, Batrider, FrenzyMan, Jakiro, GrownMan, Shadow Shaman, Marling, Dawnbreaker, 4, 25:30
Sin Compromiso, win, Parker, Lina, DarkMago♡, Ember Spirit, Sacred, Pangolier, Genek, Nature's Prophet, Pandaboo, Bane, Allstars, loss, Dynamo, Morphling, Benjimon, Queen of Pain, Blessed-Kid, Mars, Hanzama, Weaver, Accel, Tusk, 3, 22:51
Dash, loss, 传奇耐杀王, Bristleback, 修德罗姆弓, Bane, 江湖拾遗, Timbersaw, 别见黄花落, Jakiro, 本泽马本马, Lion, Tearlaments, win, Erika, Templar Assassin, EchozZ, Void Spirit, Srf, Kunkka, 7e, Shadow Shaman, zzq, Phoenix, 3, 17:37
Team Curtain, win, Summer, Templar Assassin, Dolphin, Kunkka, Nevermine, Brewmaster, Hara, Shadow Shaman, 性情中人, Undying, 栗神全球粉丝后援会, loss, Le serein, Terrorblade, Destruction Baby, Outworld Destroyer, SHIELDS-shield, Centaur Warrunner, 彩黑头子, Dark Willow, 云, Silencer, 3, 27:15
下个世界是诛仙世界, loss, 霞雲の海^^, Troll Warlord, 12345or6, Death Prophet, Sans, Earthshaker, 大, Necrophos, 长, Ancient Apparition, future esport, win, CDR, Lina, Night, Pangolier, Irving, Bristleback, imitator, Shadow Shaman, LOyd, Clockwerk, 3, 35:15
WHG, win, wangfei3, Dark Willow, Qi777, Queen of Pain, Nadesand, Magnus, Breakable, Bane, 京城荣少, Ursa, Lose Gaming, loss, 七月的帆, Morphling, c137rick, Pangolier, 知更鸟, Tidehunter, 爱哭小猫猫, Lion, fabulous, Silencer, 3, 21:37
Sakura, loss, I'll Be Your Dandelion  ♡, Rubick, Barbaritax, Kunkka, Cuervo Azul, Tusk, Artemis, Lifestealer, PequePotPot, Lich, Nymeria Fem, win, GaRaF, Morphling, Lighto, Phoenix, AnghelaRc, Mars, Lulu~, Weaver, Debbie, Shadow Shaman, 4, 25:12
Prime Legion, win, Unirraros, Anti-Mage, Flastyle, Batrider, Exmile, Kunkka, Sqeemz, Grimstroke, unnv, Jakiro, Project Achilles, loss, Scarycrow, Morphling, Ravenn, Shadow Fiend, kitara, Magnus, KiritO, Pudge, ito, Snapfire, 4, 35:12
Ladies Duck, win, Dyrachya, Lifestealer, Miu, Hoodwink, Joss, Death Prophet, Helaine, Primal Beast, Out :), Shadow Shaman, Wildflowers, loss, Vampira, Sven, Raiza, Sniper, Chery, Tidehunter, Lyx, Windranger, MilaaGo, Ancient Apparition, 4, 43:49
Vertex Pack, win, vP.Helannt, Tiny, vP.Shelby, Templar Assassin, vP.RatnBone, Axe, vP.zikboss, Windranger, vP.Pronto, Rubick, Wild Dragon, loss, WD.Kalanno, Lifestealer, WD.Nyac, Dragon Knight, WD.Javi, Lycan, WD.Darima, Mirana, WD.Hellen, Crystal Maiden, 4, 30:13
Veritas Friends, loss, Lumière, Templar Assassin, SLATEM$, Ember Spirit, Repugnance, Dark Seer, n1ght, Dark Willow, Gardick, Disruptor, OG.LATAM, win, K1, Ursa, TaiLung, Underlord, ILICH-, Pangolier, Elmisho, Tusk, MoOz, Jakiro, 2, 35:51
Sin Compromiso, win, Parker, Gyrocopter, DarkMago♡, Pangolier, Sacred, Enigma, Genek, Marci, Pandaboo, Nature's Prophet, EGIRL FANBOYS, loss, Golem, Sven, Talas2, Puck, Ftw, Centaur Warrunner, rZs, Shadow Shaman, iSonic, Undying, 3, 21:31
Allstars, win, Dynamo, Terrorblade, Benjimon, Queen of Pain, Blessed-Kid, Undying, Hanzama, Shadow Shaman, Accel, Naga Siren, SQUAD ZETA, loss, Lumière, Monkey King, Vann, Shadow Fiend, SmAsH, Batrider, Ztok, Windranger, ELTIOC, Jakiro, 3, 49:13
Freedom Fighters, loss, Imissed, Juggernaut, Freedom13, Tiny, Xolli, Magnus, Akujin, Windranger, All_After_me, Disruptor, Moonlight Wispers, win, Tiamani, Templar Assassin, indra, Sand King, TeRakudA, Bristleback, BenZzarSi, Lich, Stardust, Ancient Apparition, 4, 39:18
Wild Dragon, loss, WD.Kalanno, Slark, WD.Nyac, Storm Spirit, WD.Javi, Doom, WD.Darima, Rubick, WD.Hellen, Lion, Night Vision, win, NV.WaifuWarrior, Lifestealer, NV.mintyfresh, Lina, NV.popcorny, Invoker, NV.Volcanus, Beastmaster, NV.Jupitera, Vengeful Spirit, 4, 34:55
Sin Compromiso, win, Parker, Gyrocopter, DarkMago♡, Bristleback, Sacred, Enigma, Genek, Muerta, Pandaboo, Naga Siren, Team Den, loss, Wits, Tiny, wonderk1d^^<, Queen of Pain, Frank, Centaur Warrunner, Demon, Shadow Shaman, Mjz, Ancient Apparition, 2, 58:11
HellBear, loss, HH.Rakinu, Monkey King, HH.Harbinger, Luna, HH.Bambula, Kunkka, HH.Chedema, Skywrath Mage, HH.packout, Crystal Maiden, Vertex Pack, win, vP.Helannt, Terrorblade, vP.Shelby, Shadow Fiend, vP.RatnBone, Dragon Knight, vP.zikboss, Rubick, vP.Pronto, Lich, 4, 26:44
Yoru Ryodan, win, kmcdc, Medusa, Rain, Lina, Silvito, Doom, 白日焰火, Windranger, SKiLL-, Naga Siren, Moneyfest, loss, b0chka p1va, Kunkka, life is nothing, Puck, Jax, Axe, persik, Disruptor, pj, Dark Willow, 3, 55:29
Moonlight Wispers, loss, Tiamani, Nature's Prophet, indra, Shadow Fiend, TeRakudA, Doom, BenZzarSi, Tiny, Stardust, Tusk, Project Achilles, win, Scarycrow, Luna, Ravenn, Lina, kitara, Magnus, KiritO, Pudge, ito, Mirana, 4, 37:12
dyrachyo Team, loss, dyrachyo, Nature's Prophet, Sixyooo, Dawnbreaker, lenagol0vach, Abaddon, Immersion, Ringmaster, Sony9sha, Crystal Maiden, Stariy bog , win, 4ivan, Gyrocopter, Stariy Bog, Skywrath Mage, Krylat, Axe, Flex Slut, Shadow Demon, Trener, Lich, 2, 41:05
Veritas Friends, win, Costabile, Lina, SLATEM$, Beastmaster, Repugnance, Abaddon, n1ght, Shadow Shaman, Gardick, Clockwerk, Infamous, loss, JP, Bristleback, lalatronii <, Rubick, TakeCareMia, Mars,  slad1n- , Mirana, CHAAANNN, Jakiro, 3, 38:55
TeamDk, win, SpeCtregod.-, Anti-Mage, karmah, Queen of Pain, Paradise, Omniknight, feelinG, Lion, Cara, Disruptor, Allstars, loss, Dynamo, Morphling, Benjimon, Lina, Blessed-Kid, Dark Seer, Hanzama, Chaos Knight, Accel, Oracle, 2, 32:12
Freedom Fighters, loss, Imissed, Drow Ranger, Freedom13, Batrider, Xolli, Slardar, Akujin, Windranger, All_After_me, Ringmaster, Prime Legion, win, Unirraros, Lina, Flastyle, Abaddon, Exmile, Beastmaster, Sqeemz, Grimstroke, unnv, Dark Willow, 4, 39:00
eSpoiled, win, ssnovv1, Drow Ranger, purpleparad1se', Storm Spirit, wxste21, Undying, ryota, Tusk, asdekor_r, Chen, Aim Possible, loss, Lycoris, Sven, qwellSEX, Tiny, alym, Beastmaster, Htrd, Ancient Apparition, qoval, Techies, 3, 37:34
TeamSpirt, win, Фишер, Gyrocopter, Worst~, Marci, Mischief, Beastmaster, Prokopchuk2003, Bane, киша момар, Io, CardigansGaming, loss, murasame-, Doom, Awaken, Pangolier, darkke, Centaur Warrunner, gR, Shadow Shaman, Sighted, Grimstroke, 4, 34:03
Yakuza, win, mitokiromi, Nature's Prophet, abysmal, Skywrath Mage, kismet, Magnus, meow666, Storm Spirit, Glaidara XI, Phantom Lancer, La Passion, loss, moonboyy, Jakiro, Haise, Terrorblade, balenci, Mars, Shendelwisp, Slark, eshkeree_enjoyer, Kunkka, 4, 34:20
Black Submarine, loss, Argius, Luna, S1RENM, Puck, Arkano, Lycan, Destroyer^^|, Tiny, Chaika, Oracle, Veritas Friends, win, Costabile, Ursa, SLATEM$, Batrider, Repugnance, Underlord, n1ght, Tusk, Gardick, Silencer, 3, 34:37
Travoman, win, iLTW, Ursa, TpaBoMaH, Silencer, PETUSHARA, Dawnbreaker, Shiishak., Snapfire, by_Owl, Lion, RAMZES Team, loss, Cooman, Drow Ranger, UnderShock, Tiny, RAMZES666, Magnus, Afoninje, Rubick, Ravshan, Undying, 2, 31:15
Kalmychata, win, rincyq, Sven, Mirage`, Shadow Fiend, fortniteMan, Mars, ponlo, Chaos Knight, aik, Batrider, L1ga Team, loss, you < <, Terrorblade, erase, Pangolier, Malik, Axe, amoralis, Dark Willow, RESPECT, Oracle, 2, 52:31
Winners Esport, loss, EndRY, Ursa, Zoom-ZigZag, Tiny, cgg fanboy, Dawnbreaker, Sarytob1, Dark Willow, Mire, Warlock, Secret, win, Kiritych~, Medusa, re1bl, Kunkka, Cloud, Phoenix, Thiolicor, Axe, Puppey, Mirana, 3, 25:49
Nemiga, loss, bashka, Morphling, young G, Ember Spirit, Covisnine, Pangolier, xsvampire, Mirana, monodrama, Shadow Shaman, eSpoiled, win, ssnovv1, Templar Assassin, purpleparad1se', Earthshaker, wxste21, Centaur Warrunner, ryota, Tusk, asdekor_r, Bane, 3, 41:45
MOUZ, win, dream`, Abaddon, Abed, Queen of Pain, zeal, Beastmaster, Ekki, Disruptor, Seleri, Enchantress, Fura pid mostom, loss, I H T L, Gyrocopter, unlucky, Tiny, Ghostik, Centaur Warrunner, So_HarD_Xx, Batrider, Akamu, Ancient Apparition, 3, 17:35
Road Runners, loss, hellhavior, Muerta, born this way, Queen of Pain, Apachi, Centaur Warrunner, krapiva, Tusk, NooVac, Phoenix, Just Team, win, takeshi, Underlord, airu, Ursa, white, Void Spirit, Tobari°, Windranger, saillyn, Winter Wyvern, 4, 27:53
eSpoiled, win, ssnovv1, Leshrac, purpleparad1se', Undying, wxste21, Pugna, ryota, Earthshaker, asdekor_r, Io, senselesslyy, loss, АХАХАХХАХАХАХА, Ursa, treachery, Lina, E$ↄAPE, Dawnbreaker, cuteaSIanbabY, Shadow Shaman, Nayuta0402, Snapfire, 3, 17:53
Yakuza, win, mitokiromi, Tinker, abysmal, Naga Siren, kismet, Bristleback, Glaidara XI, Terrorblade, meow666, Puck, Air Defence, loss, Kerrigan, Slark, expected, Dawnbreaker, DoCK†oR_ManGal, Grimstroke, aloxa, Bounty Hunter, BladeM1ght, Shadow Fiend, 4, 33:00
Balaclavas, loss, Focus, Medusa, Adzantick, Kunkka, Skylark, Axe, Delight, Gyrocopter, SsaSpartan, Nature's Prophet, 1WIN, win, Munkushi~太阳, Tiny, squad1x, Storm Spirit, SSS, Bristleback, swedenstrong, Shadow Shaman, kasane, Chen, 3, 30:33
MOUZ, win, dream`, Gyrocopter, Abed, Slardar, zeal, Beastmaster, Ekki, Jakiro, Seleri, Io, YeS, loss, bottega, Clinkz, Mirele, Ember Spirit, Infernal, Centaur Warrunner, lyps1on3, Shadow Shaman, Xakoda, Ancient Apparition, 3, 46:28
eSpoiled, win, ssnovv1, Puck, purpleparad1se', Batrider, wxste21, Underlord, ryota, Chaos Knight, asdekor_r, Nature's Prophet, VLP Gaming, loss, Fanarikc, Meepo, erwin smith, Tiny, endless, Phoenix, pubhaterw, Tusk, yorima(prisoska), prisoska, 3, 31:29
SustanciaX, loss, Tiburoncin, Bloodseeker, Faker, Lina, YISUS, Dawnbreaker, pamplona, Tusk, 555, Silencer, Infamous, win, JP, Gyrocopter, lalatronii <, Shadow Fiend, TakeCareMia, Pangolier,  slad1n- , Shadow Shaman, CHAAANNN, Undying, 2, 36:25
LUNAR, win, ardithjordan, Templar Assassin, teresaross, Warlock, LV.Velm, Sven, LV.Ashreaver, Doom, Noxen, Slark, NIGHT, loss, Mezzinio, Medusa, Pigeoncatcher, Storm Spirit, FrenzyMan, Undying, Marling, Timbersaw, GrownMan, Silencer, 4, 24:40
Cyber Goose, win, TA2000, Ursa, CHIRA_JUNIOR, Monkey King, Noticed, Centaur Warrunner, Prblms, Shadow Shaman, Solo, Disruptor, ShashMin, loss, egx, Slark, serenada, Primal Beast, malone, Dark Seer, armageddon, Windranger, Janter, Jakiro, 3, 28:18
Nemiga, loss, bashka, Tiny, young G, Monkey King, Covisnine, Centaur Warrunner, xsvampire, Windranger, monodrama, Oracle, One Move, win, eyesight, Dragon Knight, Difference, Void Spirit, Corrupted, Axe, Grip, Dark Willow, bb3px, Ancient Apparition, 2, 34:20
YYF, loss, Agressif, Templar Assassin, Sakata, Slardar, Yang, Centaur Warrunner, yoona, Batrider, RedPanda, Ancient Apparition, Zhou, win, Zhou, Lifestealer, Emo, Storm Spirit, old eLeVeN, Dawnbreaker, Frisk, Nature's Prophet, Piqiu, Jakiro, 3, 30:54
Fy, win, Sylar, Templar Assassin, Xwy, Ember Spirit, Mercy, Rubick, fy, Tidehunter, Oli~, Crystal Maiden, 老陈, loss, 圣子华炼, Medusa, White丶Album, Queen of Pain, JT-, Magnus, Pyw, Shadow Shaman, Rabbit, Jakiro, 3, 37:03
LSG, win, Kintaro, Tiny, Scorpion, Invoker, Cyrax, Magnus, Quan Chi, Tusk, Nightwolf, Rubick, Wiser Warriors, loss, tinkywinky, Morphling, Nightfull, Queen of Pain, EmbraceTheLight, Pudge, Dust_2, Silencer, Sandy, Warlock, 4, 25:15
Goodwin, loss, mariachi., Kunkka, Goodwin, Death Prophet, CodeX, Marci, Lesn4ok, Ringmaster, Leviamur, Lich, Korb3n , win, Koma', Faceless Void, fn`, Pangolier, krol9sh, Abaddon, Женя про дотку, Pugna, Korb3n, Sven, 2, 66:03
Air Defence, loss, expected, Slardar, DoCK†oR_ManGal, Spirit Breaker, aloxa, Zeus, meow666, Templar Assassin, ghgfd, Omniknight, La Passion, win, Kerrigan, Luna, emo2003, Ogre Magi, eshkeree_enjoyer, Nature's Prophet, reze, Terrorblade, moonboyy, Jakiro, 4, 31:08
Peacekeepers, loss, rpuwok, Lifestealer, Charliss, Shadow Fiend, K1rbi, Mars, Trick_K, Lion, ShyChild, Warlock, Hellspawn, win, Hell_spawn, Ursa, Lipqa, Storm Spirit, DealHaunt, Pudge, Innmaiser, Ringmaster, Umarunara, Crystal Maiden, 4, 34:09
Kukuys, loss, Natsumi-, Terrorblade, Yowe, Pangolier, Force, Omniknight, JuweL, Lion, Gabbi, Oracle, Trailer PB, win, 423, Dragon Knight, sanctity-, Puck, 11, Timbersaw, NARMAN, Shadow Shaman, Se, Batrider, 3, 34:28
eSpoiled, loss, ssnovv1, Templar Assassin, purpleparad1se', Puck, wxste21, Centaur Warrunner, ryota, Tusk, asdekor_r, Enchantress, Runa, win, shigetsu, Terrorblade, Nicky`Cool, Keeper of the Light, alberkaaa, Kunkka, queezy, Dark Willow, Till the end, Naga Siren, 2, 31:04
Foxy Gaming, win, Pudre, Necrophos, babyface, Shadow Fiend, titik, Centaur Warrunner, Exterminator, Lion, ShinraTensei, Ogre Magi, NIGHT, loss, Mezzinio, Gyrocopter, Pigeoncatcher, Sniper, GrownMan, Windranger, FrenzyMan, Rubick, Marling, Dawnbreaker, 4, 29:34
Dominion, win, sakura, Clockwerk, salamandra, Nature's Prophet, fizruk, Dawnbreaker, akkiru1, Omniknight, reze, Void Spirit, Nethercore, loss, people better than me:nobody~, Ursa, S4D4UCLO7, Pangolier, empty, Templar Assassin, Yuui-, Bounty Hunter, yatorrent, Shadow Shaman, 4, 41:49
Dy, loss, Lou, Troll Warlord, Dstones-, Earthshaker, Maps, Dark Seer, Kaka, Clockwerk, Dy, Ancient Apparition, Maybe, win, Cty, Ursa, Somnus, Puck, chalice, Bristleback, ICEICE, Dark Willow, xNova, Disruptor, 3, 30:17
DD, loss, flyfly, Ursa, Ori, Dragon Knight, OpGod, Dark Seer, 小刘, Undying, Hym, Gyrocopter, Sccc, win, Monet, Weaver, Sccc, Slardar, TZY, Bristleback, BoBoKa, Keeper of the Light, BurNIng , Shadow Shaman, 3, 39:26
BulletProofs, loss, bOzO, Kunkka, LoVash, Queen of Pain, Jeri, Dark Seer, tomash, Magnus, Xyloria, Warlock, Mister Maniacs, win, RHye, Ogre Magi, Evv, Juggernaut, Ungreat, Leshrac, Geoman, Legion Commander, KeanlinS, Dazzle, 4, 25:09
Azure Dragons, win, Alduin, Medusa, Flame, Ember Spirit, Bahamut, Wraith King, Tiamat, Invoker, Durandal, Ogre Magi, Immortal Squad, loss, Dreadlight, Slark, livesey, Templar Assassin, Lightcrawler, Death Prophet, Qimusavoz, Zeus, Shark, Silencer, 4, 25:40
Nemesis, loss, Akashi, Morphling, Mac, Puck, Raven^, Centaur Warrunner, Jing, Batrider, Erice, Undying, Kukuys, win, Natsumi-, Weaver, Yowe, Pangolier, Force, Dark Seer, JuweL, Lion, Gabbi, Naga Siren, 3, 48:02
NOVA , win, NP.BlAze, Rubick, NP.chaveve, Shadow Fiend, NP.Black l1ght, Ogre Magi, NP.reneemartin, Necrophos, NP.infinity, Dawnbreaker, DARK , loss, wannacoffee, Sven, Aboba, Templar Assassin, Vahee, Doom, Denz, Nature's Prophet, SectumSempra, Pudge, 4, 20:10
Kukuys, win, Natsumi-, Lina, Yowe, Pangolier, Force, Beastmaster, JuweL, Ringmaster, Gabbi, Naga Siren, H1N1, loss, Grind Till, Dragon Knight, Science, Rubick, Kimizu, Undying, LuziFy, Magnus, minimotor, Ancient Apparition, 3, 31:08
Bulok , loss, Pat, Morphling, maggiedota, Earth Spirit, Madara, Kunkka, Ren, Ancient Apparition, j_eli, Dark Willow, Trailer PB, win, 423, Terrorblade, sanctity-, Puck, 11, Pangolier, NARMAN, Shadow Shaman, Se, Oracle, 3, 31:24
