Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time
Lynx, win, 7jesu, Ursa, Moonlight, Clinkz, StoneBank, Wraith King, Belony, Dark Willow, Johnnupro, Omniknight, Kalmychata, loss, rincyq, Doom, Mirage`, Void Spirit, fortniteMan, Timbersaw, ponlo, Shadow Demon, aik, Batrider, 3, 48:12
Wolves11, loss, zltboss, Morphling, STARSET, Kunkka, Leon, Centaur Warrunner, - green, Windranger, yun, Jakiro, iQdiff, win, APT, Abaddon, Crazyfrog, Tiny, Anfer, Timbersaw, lowskil, Undying, Try Hard, Rubick, 3, 43:03
Nemiga, win, bashka, Terrorblade, young G, Void Spirit, Covisnine, Pangolier, xsvampire, Dark Willow, monodrama, Shadow Shaman, Troll vs Elves, loss, Xq, Dawnbreaker, lunchzone, Puck, джон гарик, Axe, Respect, Batrider, жердёла, Undying, 3, 33:33
Aim Possible, win, Lycoris, Lifestealer, qwellSEX, Storm Spirit, alym, Dark Seer, Htrd, Ancient Apparition, qoval, Dark Willow, IRIS_MARINE-2, loss, Faradj Yzochi (prime), prime, Smurf (Prime) №6, Prime, моя сука twin, Death Prophet, mudrii dub, Naga Siren, fajhfakjh, Shadow Demon, 3, 15:06
CardigansGaming, win, murasame-, Tiny, Awaken, Sniper, darkke, Pangolier, gR, Ringmaster, Sighted, Venomancer, Platoon, loss, 4ndreJkee, Shadow Demon, Twelve, Void Spirit, kmrtymkh, Medusa, FakeDisabling, Marci, Katari `, Jakiro, 4, 27:53
ShashMin, win, egx, Gyrocopter, serenada, Puck, malone, Void Spirit, armageddon, Windranger, Janter, Silencer, Prime Time, loss, solji, Spectre, an0nymus laifstyle, Storm Spirit, YaGood, Tidehunter, Patterns, Dark Willow, baldej, Undying, 3, 40:38
Guardian Forest, win, Hollowness, Lifestealer, Ethereal, Lina, Hushh, Slardar, ani-san, Rubick, Gatciy, Omniknight, Tengri Team, loss, oveRkiLL, Morphling, toshiyb, Tiny, Modeto, Axe, Maestro, Shadow Shaman, Hardl, Undying, 3, 24:58
YeS, win, bottega, Troll Warlord, Mirele, Ember Spirit, Infernal, Doom, lyps1on3, Windranger, Xakoda, Ancient Apparition, Secret, loss, Kiritych~, Ursa, re1bl, Death Prophet, Cloud, Mars, Thiolicor, Shadow Shaman, Puppey, Oracle, 3, 45:25
Cyber Goose, win, TA2000, Templar Assassin, CHIRA_JUNIOR, Monkey King, Noticed, Beastmaster, Prblms, Shadow Shaman, Solo, Jakiro, Paseka Team, loss, mone, Chaos Knight, dejump, Tiny, BITAL9, Enigma, VoRDJ, Rubick, ArtMoon, Ancient Apparition, 3, 14:30
Nemiga, win, bashka, Templar Assassin, young G, Queen of Pain, Covisnine, Centaur Warrunner, xsvampire, Tusk, monodrama, Nature's Prophet, Khimki Beasts, loss, yp, Ringmaster, Tr1der, Razor, nevvada, Faceless Void, &&&, Undying, xcvmn, Leshrac, 3, 18:34
Hydra, loss, Selfhate, Terrorblade, mellojul, Kunkka, proletariy, Viper, Doctorbum, Marci, FSD, Ancient Apparition, Dead Denasty, win, lostintired, Ursa, Replicate, Monkey King, beurself, Dawnbreaker, rtp, Lion, 123, Undying, 3, 46:45
Hassle Esports, win, ´lipf, Ursa, ikroo, Queen of Pain, Beng, Axe, DancingDragon, Shadow Demon, Loke, Ancient Apparition, SPD, loss, Kazantip, Luna, miniorc00, Pangolier, lowskill player, Dark Seer, Apasche, Techies, revolver, Clockwerk, 3, 67:56
La Passion, win, Kerrigan, Necrophos, 35street, Chaos Knight, moonboyy, Tusk, eshkeree_enjoyer, Skywrath Mage, kismet, Ember Spirit, Ghost Sheep, loss, k@pib@r@, Clinkz, empty, Huskar, emo2003, Shadow Fiend, Тиктоник, Ancient Apparition, Yumeko.六六六, Jakiro, 4, 34:26
Romashku, loss, DoCK†oR_ManGal, Clockwerk, SandQ, Doom, abysmal, Dark Willow, supamiq, Morphling, alli., Monkey King, Air Defence, win, people better than me:nobody~, Medusa, expected, Tusk, aloxa, Nature's Prophet, ghgfd, Kunkka, Glaidara XI, Axe, 4, 38:33
DARK , win, wannacoffee, Gyrocopter, Aboba, Clinkz, Vahee, Tidehunter, Denz, Nature's Prophet, SectumSempra, Dark Willow, Bright Crusaders, loss, VittoBossG, Templar Assassin, TwoFaced, Necrophos, Bandana, Beastmaster, Norbert, Rubick, Satoru, Ancient Apparition, 4, 26:25
Fura pid mostom, loss, I H T L, Doom, unlucky, Tiny, Ghostik, Axe, So_HarD_Xx, Dark Willow, Akamu, Undying, IRIS_MARINE-2, win, Faradj Yzochi (prime), prime, Smurf (Prime) №6, Prime, моя сука twin, Dawnbreaker, mudrii dub, Naga Siren, fajhfakjh, Oracle, 3, 39:46
Linkens Sphere , loss, 我不想受苦, Wraith King, dro, Shadow Shaman, Quest_NPC, Ringmaster, Son1c, Queen of Pain, :0, Ursa, Paseka Team, win, mone, Slark, dejump, Tiny, BITAL9, Magnus, VoRDJ, Rubick, ArtMoon, Winter Wyvern, 3, 36:22
YYF, win, Agressif, Gyrocopter, Sakata, Void Spirit, Yang, Timbersaw, yoona, Nyx Assassin, RedPanda, Doom, DD, loss, flyfly, Monkey King, Ori, Puck, OpGod, Dark Seer, 小刘, Silencer, Hym, Tusk, 3, 41:31
Fy, loss, Sylar, Ursa, Xwy, Ember Spirit, Mercy, Tiny, fy, Magnus, Oli~, Shadow Shaman, Dy, win, Lou, Gyrocopter, Dstones-, Void Spirit, Maps, Beastmaster, Kaka, Earthshaker, Dy, Ancient Apparition, 3, 37:09
Zero Tenacity, win, Nande, Doom, Stojkov, Queen of Pain, nefrit, Venomancer, Pablo, Dark Willow, LeBronDota, Naga Siren, Bald Reborn, loss, Gorgc, Ursa, MTD, Windranger, Gunnar, Brewmaster, Filminy, Earthshaker, pieliedie, Chen, 3, 48:50
Virtus.pro, win, V-Tune, Ursa, Lorenof, Tiny, Daxak, Axe, Antares, Skywrath Mage, rein, Undying, Ban9, loss, Ulnit, Lina, salamat1, Dragon Knight, CodeX, Timbersaw, Lelis, Dark Willow, Tobi, Naga Siren, 3, 48:03
mana plus 4, loss, prog-, Puck, secretmana, Hoodwink, Argeus Name, Underlord, tiqqi, Silencer, Black`Panda, Dawnbreaker, Secret, win, Kiritych~, Razor, re1bl, Monkey King, Cloud, Bristleback, Thiolicor, Shadow Shaman, Puppey, Tusk, 3, 24:28
eSpoiled, win, ssnovv1, Ursa, purpleparad1se', Storm Spirit, wxste21, Bristleback, ryota, Windranger, asdekor_r, Naga Siren, Passion.ua, loss, Crystallize, Terrorblade, niche, Shadow Fiend, BBODDY, Centaur Warrunner, QBFY, Muerta, kreker), Disruptor, 3, 65:41
Quan, win, Lukas, Tiny, Ainkrad, Ember Spirit, Palantimos, Undying, Yerlan, Batrider, Mary_y, Ancient Apparition, Enj0y, loss, Октябрь, Abaddon, Nizam`, Storm Spirit, a/red, Pangolier, waveformn, Shadow Shaman, Aid, Dark Willow, 3, 39:16
barselona, loss, Icepas, Terrorblade, autism, Tiny, fergie time, Pangolier, differings, Dark Willow, talent or hardwork?, Tinker, Kalmychata, win, rincyq, Doom, Mirage`, Death Prophet, fortniteMan, Dark Seer, ponlo, Earthshaker, aik, Bane, 3, 35:28
20Twice, loss, Xenon, Muerta, nemamyka, Lina, Dominic, Doom, Alternate, Shadow Shaman, fam0us, Silencer, Lynx, win, 7jesu, Gyrocopter, Moonlight, Ogre Magi, StoneBank, Omniknight, Belony, Dark Willow, Johnnupro, Io, 3, 34:03
Nemesis, win, Akashi, Morphling, Mac, Kunkka, Raven^, Mars, Jing, Shadow Shaman, Erice, Silencer, Grey, loss, MangO `ROSE, Razor, Wonder'boy, Ember Spirit, YoungGod, Bristleback, PlayHard-, Muerta, TrazaM, Ringmaster, 3, 28:40
Solo Leveling, loss, Aomqu, Medusa, MidOne, Kunkka, Masaros, Slardar, QQQ, Windranger, ponyo, Elder Titan, Kopite, win, Chucky, Doom, GaN-, Pangolier, Dcmg, Tidehunter, bombi, Batrider, Carlo, Lion, 3, 42:40
NIGHT, win, Mezzinio, Sven, Pigeoncatcher, Batrider, GrownMan, Windranger, FrenzyMan, Shadow Shaman, Marling, Sand King, NOVA , loss, NP.reneemartin, Morphling, NP.chaveve, Storm Spirit, NP.infinity, Beastmaster, NP.Black l1ght, Ancient Apparition, NP.BlAze, Rubick, 4, 27:21
Goodwin, loss, mariachi., Muerta, Goodwin, Tidehunter, meLes, Axe, Lesn4ok, Nature's Prophet, Leviamur, Venomancer, RAMZES Team, win, Cooman, Ursa, UnderShock, Void Spirit, RAMZES666, Razor, Afoninje, Batrider, Ravshan, Jakiro, 2, 43:37
Stormriders, win, HellFire, Axe, Storm_blow, Invoker, NeverLove, Juggernaut, Mimido, Rubick, Enjoer, Disruptor, Dark Tamplars, loss, Dobimaru, Lifestealer, Sorrowsoul, Tinker, atlasX, Mars, Puppy, Nyx Assassin, kuki, Jakiro, 4, 29:26
Zhou, win, Zhou, Morphling, Emo, Leshrac, old eLeVeN, Axe, Frisk, Dark Willow, Piqiu, Bane, 老陈, loss, 圣子华炼, Ursa, White丶Album, Void Spirit, JT-, Pangolier, Pyw, Batrider, Rabbit, Warlock, 3, 29:41
Shinigami, loss, yvs, Shadow Shaman, expected, Skywrath Mage, vogel, Dark Seer, Vishenka, Leshrac, Haise, Terrorblade, TEIKO, win, Kerrigan, Weaver, SandQ, Sand King, 35street, Chaos Knight, eshkeree_enjoyer, Nature's Prophet, moonboyy, Jakiro, 4, 50:26
Sccc, loss, Monet, Kunkka, Sccc, Batrider, TZY, Dark Seer, BoBoKa, Pudge, BurNIng , Disruptor, Maybe, win, Cty, Doom, Somnus, Monkey King, chalice, Centaur Warrunner, ICEICE, Muerta, xNova, Crystal Maiden, 3, 48:37
Ghost Sheep, loss, k@pib@r@, Troll Warlord, flop~, Queen of Pain, emo2003, Axe, Тиктоник, Windranger, supamiq, Shadow Shaman, Nethercore, win, people better than me:nobody~, Monkey King, S4D4UCLO7, Dawnbreaker, empty, Earthshaker, Yuui-, Rubick, yatorrent, Nature's Prophet, 4, 39:06
Lighting Legends, loss, Rittori, Oracle, Waronn, Slardar, Kayabreaker, Tiny, Hlillo-, Phantom Assassin, Jenkis, Rubick, Crew X, win, Bedbug, Juggernaut, mischievous, Storm Spirit, jmixheal, Windranger, genstrichkh, Vengeful Spirit, gTolstui, Shadow Shaman, 4, 29:20
LUNAR, win, ardithjordan, Void Spirit, Noxen, Dark Willow, LV.Velm, Razor, LV.Ashreaver, Pangolier, teresaross, Ogre Magi, Swift Knights, loss, Pelfox, Sven, billyH, Invoker, Melnik, Magnus, Diamond, Pudge, Doobie, Spirit Breaker, 4, 23:36
Hellspawn, win, Hell_spawn, Lina, Lipqa, Storm Spirit, DealHaunt, Dark Seer, Innmaiser, Bounty Hunter, Umarunara, Crystal Maiden, Azure Dragons, loss, Alduin, Weaver, Flame, Templar Assassin, Bahamut, Tidehunter, Tiamat, Zeus, Durandal, Lion, 4, 44:09
Bulok , win, Pat, Terrorblade, maggiedota, Puck, Madara, Enigma, Ren, Shadow Shaman, j_eli, Tusk, Power of GOD, loss, ), Ursa, โปรไฟล์อนิเมะ, Pangolier, iq6, Slardar, Varen, Slark, SoLotic-, Ancient Apparition, 3, 22:26
MongolZ, loss, FortuneSoul, Lina, Osocle, Pangolier, xxappy, Timbersaw, Ace12, Shadow Shaman, winters, Naga Siren, Trailer PB, win, 423, Bloodseeker, sanctity-, Kunkka, 11, Brewmaster, NARMAN, Ringmaster, Se, Jakiro, 3, 38:12
Solo Leveling, win, Aomqu, Tiny, MidOne, Ember Spirit, Masaros, Omniknight, QQQ, Batrider, ponyo, Ancient Apparition, Kukuys, loss, Natsumi-, Kunkka, Yowe, Queen of Pain, Force, Enigma, JuweL, Dark Willow, Gabbi, Mirana, 3, 29:15
Kopite, win, Chucky, Templar Assassin, GaN-, Ember Spirit, Dcmg, Dark Seer, bombi, Zeus, Carlo, Slark, YG, loss, Ksh, Tiny, Young PH, Pangolier, JG, Brewmaster, Skill Lay, Dark Willow, ZawRain, Undying, 3, 40:00
Carstensz, win, Cije, Templar Assassin, Azur4, Void Spirit, Leone Baby-, Mars, Tsurreal, Magnus, wtd, Phoenix, Grey, loss, MangO `ROSE, Omniknight, Wonder'boy, Puck, YoungGod, Terrorblade, PlayHard-, Marci, TrazaM, Disruptor, 3, 48:36
Nemesis, win, Akashi, Ursa, Mac, Monkey King, Raven^, Doom, Jing, Batrider, Erice, Undying, KINGS, loss, ump, Weaver, xs, Tiny, Oraclebcd, Centaur Warrunner, yy, Jakiro, Wintergod666, Oracle, 3, 27:52
VG, win, Paparazi, Terrorblade, Ori, Void Spirit, Yang, Centaur Warrunner, Kaka, Windranger, Dy, Phoenix, Tearlaments, loss, Erika, Drow Ranger, EchozZ, Puck, Srf, Bristleback, 7e, Shadow Shaman, zzq, Naga Siren, 3, 38:16
Excel Esport, loss, ukiyo, Doom, ButterflyEffect, Storm Spirit, ss, Underlord, Salad, Nature's Prophet, RedPanda, Crystal Maiden, Azure Ray, win, Monet, Tiny, Somnus, Ember Spirit, JT-, Dark Seer, Pyw, Nyx Assassin, xNova, Ancient Apparition, 3, 38:03
Trailer PB, win, 423, Ursa, sanctity-, Ember Spirit, 11, Pangolier, NARMAN, Nature's Prophet, Se, Lich, TKEsports.gg, loss, istarx, Muerta, auroraa, Queen of Pain, Nm, Tidehunter, 好的我先走, Tusk, HNA, Undying, 3, 21:28
MongolZ, win, FortuneSoul, Drow Ranger, Osocle, Pangolier, xxappy, Batrider, Ace12, Tusk, winters, Undying, team_DCESports, loss, Demise, Juggernaut, pew, Tinker, nep, Tidehunter, Yuri, Shadow Shaman, eyeshield_21, Warlock, 3, 19:59
Azure Dragons, loss, Alduin, Medusa, Flame, Phoenix, Bahamut, Underlord, Tiamat, Lich, Durandal, Clockwerk, Dark Tamplars, win, Dobimaru, Phantom Lancer, Sorrowsoul, Nature's Prophet, atlasX, Dazzle, Puppy, Pudge, kuki, Bane, 4, 27:54
Big Bang, win, BoomBoom, Slark, realtockwtf, Dawnbreaker, trapshitxd, Centaur Warrunner, Kayurin`ho, Tusk, SpottieOttie, Jakiro, Marvelous Warriors, loss, renarr, Templar Assassin, Sele6rity, Sand King, Fantasyy, Mars, Blue Ivy, Tiny, kuro4ka, Shadow Shaman, 4, 27:30
Shinigami, win, yvs, Bounty Hunter, moonboyy, Ancient Apparition, vogel, Legion Commander, kuroko~, Morphling, Bankai, Vengeful Spirit, Elite Eclipse, loss, Тао, Medusa, empty, Earthshaker, Yuui-, Dark Willow, fizruk, Bristleback, yatorrent, Spirit Breaker, 4, 34:03
Flawless Goblins, loss, tinkywinky, Gyrocopter, ZodiAc!, Void Spirit, Kreen, Magnus, Okoni, Ringmaster, Randing, Crystal Maiden, Bright Crusaders, win, VittoBossG, Luna, TwoFaced, Ember Spirit, Bandana, Legion Commander, Norbert, Lion, Satoru, Ogre Magi, 4, 20:26
NOVA , loss, NP.chaveve, Pudge, NP.reneemartin, Gyrocopter, NP.Black l1ght, Ogre Magi, NP.BlAze, Lion, NP.infinity, Kunkka, DARK , win, wannacoffee, Terrorblade, Aboba, Shadow Fiend, Vahee, Undying, Denz, Nature's Prophet, SectumSempra, Crystal Maiden, 4, 19:31
Tearlaments, loss, Erika, Doom, EchozZ, Storm Spirit, Srf, Terrorblade, 7e, Tusk, zzq, Keeper of the Light, Azure Ray, win, Monet, Medusa, Somnus, Ember Spirit, JT-, Underlord, Pyw, Dark Willow, xNova, Undying, 3, 31:57
VG, win, Paparazi, Gyrocopter, Ori, Death Prophet, Yang, Beastmaster, Kaka, Tiny, Dy, Disruptor, Excel Esport, loss, ukiyo, Morphling, ButterflyEffect, Puck, ss, Dark Seer, Salad, Tusk, RedPanda, Shadow Shaman, 3, 22:41
Stormriders, win, HellFire, Pangolier, Storm_blow, Ember Spirit, NeverLove, Juggernaut, Mimido, Venomancer, Enjoer, Disruptor, Hellspawn, loss, Hell_spawn, Drow Ranger, Lipqa, Batrider, DealHaunt, Dark Seer, Innmaiser, Snapfire, Umarunara, Jakiro, 4, 38:42
Dominatrix, win, Helix, Windranger, Umalonsen, Vengeful Spirit, RazbavlyouGlow, Timbersaw, Leylord, Ancient Apparition, Keu, Wraith King, ThunderLab, loss, scream, Juggernaut, exmamle, Rubick, Sxx, Ogre Magi, Qurore, Ember Spirit, Weslike, Slardar, 4, 32:08
TEIKO, loss, vogel, Dawnbreaker, Shendelwisp, Tinker, kuroko~, Faceless Void, moonboyy, Warlock, Bankai, Rubick, Elite Eclipse, win, Тао, Anti-Mage, yvs, Lycan, empty, Earthshaker, Yuui-, Shadow Demon, yatorrent, Jakiro, 4, 36:03
Foxy Gaming, loss, Pudre, Sven, babyface, Puck, titik, Night Stalker, Exterminator, Shadow Shaman, ShinraTensei, Crystal Maiden, Wiser Warriors, win, AKID, Queen of Pain, Nightfull, Ember Spirit, EmbraceTheLight, Kunkka, Dust_2, Muerta, Sandy, Jakiro, 4, 34:25
Parallel eSports, loss, Qundre, Morphling, yonc, Invoker, Wheeha, Spirit Breaker, MeShuffle, Grimstroke, bondik, Ogre Magi, Hustlers, win, Polcamid, Gyrocopter, Frodo, Sniper, Dimidrol, Legion Commander, REQSTICK, Clockwerk, Wannakms, Shadow Shaman, 4, 25:50
Azure Ray, win, Monet, Drow Ranger, Somnus, Monkey King, JT-, Pangolier, Pyw, Batrider, xNova, Naga Siren, NS, loss, Donk, Morphling, NewYearrr., Ember Spirit, 拳拳犬犬圈, Undying, Foxking, Windranger, Chola, Omniknight, 3, 13:07
Team Frost , loss, 远 方 的 苇 莺, Gyrocopter, ouo, Huskar, Rain๑, Pangolier, 最后的沉默猎手, Silencer, 渡东, Tusk, Excel Esport, win, ukiyo, Morphling, ButterflyEffect, Ember Spirit, ss, Dark Seer, Salad, Slark, RedPanda, Shadow Shaman, 3, 20:20
VG, win, Paparazi, Chaos Knight, Ori, Shadow Fiend, Yang, Tidehunter, Kaka, Shadow Shaman, Dy, Phoenix, future esport, loss, CDR, Templar Assassin, Night, Dragon Knight, Irving, Mars, imitator, Dark Willow, LOyd, Oracle, 3, 54:39
Moonlight Wispers, loss, Tiamani, Wraith King, indra, Invoker, TeRakudA, Axe, BenZzarSi, Skywrath Mage, Stardust, Crystal Maiden, Prime Legion, win, Unirraros, Bloodseeker, Flastyle, Shadow Fiend, Exmile, Pudge, Sqeemz, Bane, unnv, Silencer, 4, 39:56
Vertex Pack, loss, vP.Helannt, Tiny, vP.Shelby, Zeus, vP.RatnBone, Dragon Knight, vP.zikboss, Windranger, vP.Pronto, Crystal Maiden, HellBear, win, HH.Rakinu, Shadow Fiend, HH.Harbinger, Clockwerk, HH.Bambula, Centaur Warrunner, HH.Chedema, Earthshaker, HH.packout, Rubick, 4, 30:02
One Day Draft, loss, sorrow, Void Spirit, -托因特, Sniper, Ayam Suwir, Axe, -13/40 (MODE DOPA), MODE DOPA, bro, Abaddon, CDUB Esports, win, ), Kunkka, Ducho, Brewmaster, AnGAME, Queen of Pain, Imbalft, Shadow Shaman, 烟火神, Tiny, 3, 28:54
TheLastDnce, win, DaaD, Kunkka, Leostyle^^!, Pangolier, Benjaz, Dawnbreaker, Kiri <, Windranger, stingeR, Death Prophet, Chill guyz, loss, Emoshit, Ursa, x), Tiny, Junior Alex, Phoenix, L, Tusk, peluche, Ringmaster, 3, 37:26
Elultimobailedelchino, win, agress1f, Anti-Mage, Promise-, Dragon Knight, Janix, Magnus, Arrugao1, Tinker, RayoRojo, Lich, Los Lagartos del Terror, loss, NiVocK, Templar Assassin, pifon24, Storm Spirit, perroblanco, Timbersaw, Francesco, Shadow Shaman, TtebaasS, Silencer, 3, 27:52
PTM, loss, Simple, Lina, Nengo, Windranger, Ifrit, Bristleback, N1ne, Earthshaker, JimmyCoff666, Naga Siren, Farm666, win, dragon's sin, Gyrocopter, JenniEMYIDOL, Monkey King, jinyanshenxing, Tidehunter, madokaya, Tiny, xiaoxuesheng, Ancient Apparition, 3, 39:39
Ttgame, win, Jia, Gyrocopter, OKokk, Queen of Pain, 青き雷光, Axe, 萧瑟, Dark Willow, CyberDingzhen, Disruptor, wihb, loss, dead shot like 天命, Huskar, Colekata, Ember Spirit, bucketguy, Mars, darth pikachu, Windranger, Mine, Undying, 3, 34:11
Mystic Maidens, win, Mooncita, Morphling, Nanna, Storm Spirit, Angelus, Sand King, Ratona, Ancient Apparition, Aka, Lion, Arduina Gaming, loss, Atenea, Templar Assassin, Mejor que tu ♡, Tiny, 'Zaho, Dark Willow, Ferruzo, Tidehunter, Tyrandiris, Clockwerk, 4, 34:59
SustanciaX, win, Tiburoncin, Gyrocopter, Faker, Ember Spirit, YISUS, Undying, pamplona, Shadow Demon, 555, Shadow Shaman, Rock n Sports Trash, loss, veigh, Naga Siren, Kzzaann, Queen of Pain, Malaka, Necrophos, Knight0, Pugna, r1, Warlock, 3, 27:27
lapared, loss, moura-, Lifestealer, Rayuur, Queen of Pain, tavo, Earthshaker, secretdota1, Windranger, Blackfrath, Jakiro, Veritas Friends, win, Lumière, Morphling, SLATEM$, Kunkka, Repugnance, Enigma, n1ght, Nature's Prophet, Gardick, Undying, 3, 24:22
Estar_backs, loss, Snufy, Terrorblade, Alone <, Lina, Ryu, Dark Seer, MonHty, Tiny, Prada, Ringmaster, Randoms, win, Golem, Ursa, gusTTavIN, Death Prophet, Ftw, Underlord, rZs, Shadow Shaman, iSonic, Oracle, 3, 35:46
The Babus, loss, el tacneño de oro, Medusa, NoaHGod-, Pangolier, P e r s e v e r a n c e, Death Prophet, Sebs, Riki, meowmeow, Ancient Apparition, boliviayardigans, win, "nexi, Templar Assassin, Rudy, Leshrac,  alexkantuta, Dark Seer, Remember, Oracle, †((k-oz))†, k-oz, 3, 42:33
TeamDk, win, SpeCtregod.-, Morphling, karmah, Tiny, Paradise, Undying, feelinG, Lion, Cara, Clockwerk, Flow del ghetto, loss, Berna, Troll Warlord,  Sheol, Pangolier, ArzenT, Weaver, CoYoTe, Muerta, de vuelta al blokE, Shadow Shaman, 3, 27:12
Darkness Gaming, loss, DG.ThunderRiver, Templar Assassin, DG.hoxi, Pangolier, DG.Dreadlight, Axe, DG.Ndolal, Rubick, DG.dollymy, Ogre Magi, Real Eclipse, win, RE.siuuu, Lifestealer, RE.Terax, Magnus, RE.Photon, Brewmaster, RE.Entan, Techies, RE.Trixi, Crystal Maiden, 4, 28:06
low profile, loss, asdasdsa, Ursa, Miyoka, Beastmaster, DNI, Earthshaker, BNJ, Sniper, bstrdd, Phoenix, Black Submarine, win, Argius, Underlord, S1RENM, Lina, Arkano, Enigma, Destroyer^^|, Tusk, Bas, Chen, 3, 48:43
Perrito Panzon, loss, Kotaro, Sven, Lumpy , Tiny, kendallx, Legion Commander, Mistake, Ancient Apparition, Chaika, Dark Willow, TheLastDnce, win, DaaD, Dragon Knight, Leostyle^^!, Storm Spirit, Benjaz, Beastmaster, Kiri <, Muerta, stingeR, Snapfire, 3, 53:55
Project Achilles, win, Scarycrow, Outworld Destroyer, Ravenn, Lina, kitara, Terrorblade, KiritO, Spirit Breaker, ito, Shadow Shaman, Freedom Fighters, loss, Imissed, Drow Ranger, Freedom13, Pudge, Xolli, Tidehunter, Akujin, Rubick, All_After_me, Silencer, 4, 35:33
TheLastDnce, win, DaaD, Lina, Leostyle^^!, Storm Spirit, Benjaz, Bristleback, Kiri <, Windranger, stingeR, Naga Siren, ZERO ZONA, loss, zzz, Juggernaut, KinN, Timbersaw, Maximo Decimo Meridio, Tiny, MalcriaDO DE caRA, Shadow Demon, ♡BIG DADDY ♡J0HAN♡666.3849, Lion, 3, 40:33
Night Vision, loss, NV.WaifuWarrior, Sniper, NV.mintyfresh, Dragon Knight, NV.popcorny, Ringmaster, NV.Volcanus, Omniknight, NV.Jupitera, Silencer, Silent killer, win, sK.busow, Phantom Assassin, sK.onenen, Invoker, sK.itras, Earthshaker, sK.lotorimri, Dark Willow, sK.yacathem, Dazzle, 4, 26:19
Perrito Panzon, win, Kotaro, Sven, Lumpy , Ember Spirit, kendallx, Magnus, Mistake, Ancient Apparition, Chaika, Windranger, ego boys, loss, NaogG, Medusa, TaO, Dragon Knight, Valqui, Pangolier, RedMonster, Tusk, Flapjack, Dark Willow, 3, 42:13
Freedom Fighters, loss, Imissed, Luna, Freedom13, Tiny, Xolli, Axe, Akujin, Pudge, All_After_me, Warlock, Prime Legion, win, Unirraros, Weaver, Flastyle, Earthshaker, Exmile, Mars, Sqeemz, Rubick, unnv, Silencer, 4, 38:31
Wild Dragon, win, WD.Kalanno, Luna, WD.Nyac, Doom, WD.Javi, Kunkka, WD.Darima, Rubick, WD.Hellen, Lion, TOXIC, loss, Tt. 1x1?, Ursa, Tt.Rottery, Sniper, Tt.Wired, Axe, Tt.Doopled, Skywrath Mage, Tt.satasatasata, Shadow Shaman, 4, 29:48
Stray, win, Retsu, Tiny, Stray, Sniper, DkFogas, Night Stalker, lowkez, Dark Willow, Vovapain, Vengeful Spirit, Stariy bog , loss, 4ivan, Lifestealer, Stariy Bog, Magnus, Krylat, Dawnbreaker, Flex Slut, Witch Doctor, Trener, Snapfire, 2, 32:59
20Twice, win, Xenon, Ursa, nemamyka, Timbersaw, Dominic, Dark Seer, Alternate, Shadow Shaman, fam0us, Nature's Prophet, Paseka Team, loss, mone, Templar Assassin, dejump, Tiny, BITAL9, Dawnbreaker, VoRDJ, Hoodwink, ArtMoon, Elder Titan, 3, 35:47
Quan, win, Lukas, Morphling, Ainkrad, Pangolier, Palantimos, Dark Seer, Yerlan, Tusk, Mary_y, Jakiro, Tengri Team, loss, oveRkiLL, Ursa, B4x4zzz, Storm Spirit, Modeto, Enigma, Maestro, Shadow Shaman, Hardl, Nature's Prophet, 3, 21:36
La Passion, loss, abysmal, Dark Willow, moonboyy, Pudge, eshkeree_enjoyer, Earthshaker, Shendelwisp, Dawnbreaker, Haise, Ursa, Yakuza, win, Kerrigan, Necrophos, mitokiromi, Tusk, Glaidara XI, Skywrath Mage, karma , Legion Commander, meow666, Windranger, 4, 21:23
diffmakers, win, Arti_Shock, Undying, Miyaoo, Sniper, OneJey, Sven, Astral, Dark Willow, kur0patbI4, Disruptor, Road Runners, loss, hellhavior, Chaos Knight, born this way, Storm Spirit, Apachi, Bristleback, krapiva, Grimstroke, NooVac, Skywrath Mage, 4, 21:34
eSpoiled, win, ssnovv1, Ursa, purpleparad1se', Pangolier, wxste21, Beastmaster, ryota, Tusk, asdekor_r, Disruptor, Eternal Academy, loss, Amano, Faceless Void, kasta, Storm Spirit, Maloy, Dark Seer, rare gods, Chaos Knight, Gaga, Ringmaster, 3, 30:23
