Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time 
Cyber Goose, loss, TA2000, Lina, CHIRA_JUNIOR, Pangolier, Noticed, Beastmaster, Prblms, Rubick, Solo, Shadow Demon, Aurora Gaming, win, Nightfall, Phantom Assassin, kiyotaka, Death Prophet, TORONTOTOKYO, Magnus, Mira, Dark Willow, panto, Oracle, 2, 34:47
Virtus.pro, win, V-Tune, Ursa, Lorenof, Death Prophet, Daxak, Dark Seer, Antares, Dark Willow, rein, Naga Siren, Secret, loss, Kiritych~, Kunkka, re1bl, Pangolier, Cloud, Brewmaster, Thiolicor, Keeper of the Light, Puppey, Ancient Apparition, 2, 39:32
Ghost Sheep, win, k@pib@r@, Lifestealer, emo2003, Undying, Yuui-, Shadow Demon, Тиктоник, Ancient Apparition, eshkeree_enjoyer, Void Spirit, Dominion, loss, S4D4UCLO7, Kunkka, empty, Medusa, sakura, Clockwerk, pasuyu, Shadow Shaman, fizruk, Night Stalker, 4, 37:02
Okak, loss, yvs, Tusk, Sonic, Morphling, balenci, Mars, BladeM1ght, Leshrac, life enjoyer, Dark Willow, TEIKO, win, vogel, Axe, Dr0nched In Sw0t, Windranger, kismet, Medusa, Salu7e, Clockwerk, meow666, Ember Spirit, 4, 27:48
BOOM, loss, JACKKY, Gyrocopter, Armel, Tiny, Jabz, Centaur Warrunner, TIMS, Bane, Jaunuel, Naga Siren, TFG, win, jikroy, Razor, MamangDaya, Kunkka, db-, Axe, dalul, Shadow Shaman, Varizh, Silencer, 2, 37:59
Execration, win, Palos, Terrorblade, lewis, Bristleback, Tino, Kunkka, Shanks, Rubick, cml, Witch Doctor, Ivory Team, loss, Gohan, Doom, Ken, Dragon Knight, Rupido, Primal Beast, Dric, Shadow Shaman, Grimz, Warlock, 2, 27:29
Travoman, win, iLTW, Faceless Void, TpaBoMaH, Monkey King, PETUSHARA, Underlord, Shiishak., Shadow Demon, by_Owl, Spirit Breaker, Stray, loss, Retsu, Drow Ranger, Stray, Puck, DkFogas, Dark Seer, lowkez, Shadow Shaman, Vovapain, Undying, 2, 41:38
Peacekeepers, win, rpuwok, Pudge, Charliss, Leshrac, K1rbi, Dawnbreaker, Trick_K, Zeus, ShyChild, Enigma, Stormriders, loss, HellFire, Underlord, Storm_blow, Batrider, NeverLove, Sven, Mimido, Windranger, Enjoer, Lion, 4, 40:09
Fy, win, Sylar, Shadow Fiend, Xwy, Ember Spirit, Mercy, Shadow Shaman, fy, Bristleback, Oli~, Naga Siren, YYF, loss, Agressif, Gyrocopter, Sakata, Void Spirit, Yang, Timbersaw, yoona, Nyx Assassin, RedPanda, Silencer, 3, 41:42
Ghost Sheep, loss, k@pib@r@, Razor, emo2003, Timbersaw, Тиктоник, Shadow Demon, aloxa, Jakiro, eshkeree_enjoyer, Tiny, Nethercore, win, people better than me:nobody~, Weaver, S4D4UCLO7, Centaur Warrunner, empty, Sniper, Yuui-, Shadow Shaman, pasuyu, Ringmaster, 4, 39:58
Dominion, win, Kerrigan, Clinkz, sakura, Clockwerk, BladeM1ght, Lina, moonboyy, Jakiro, fizruk, Centaur Warrunner, TEIKO, loss, kismet, Templar Assassin, Salu7e, Pudge, vogel, Kunkka, Dr0nched In Sw0t, Lion, meow666, Void Spirit, 4, 42:01
Hellspawn, loss, Hell_spawn, Lifestealer, Lipqa, Nature's Prophet, DealHaunt, Pangolier, Innmaiser, Rubick, Umarunara, Shadow Shaman, Dark Tamplars, win, Dobimaru, Morphling, Sorrowsoul, Void Spirit, atlasX, Undying, Puppy, Windranger, kuki, Hoodwink, 4, 33:42
NIGHT, win, Mezzinio, Sven, Pigeoncatcher, Invoker, FrenzyMan, Jakiro, Marling, Kunkka, GrownMan, Lion, Wiser Warriors, loss, AKID, Juggernaut, Nightfull, Tinker, EmbraceTheLight, Beastmaster, Dust_2, Clockwerk, Sandy, Rubick, 4, 36:06
NAVI, win, Yuragi, Lina, Copy, Puck, BOOM, Axe, Ari, Shadow Demon, kaori, Naga Siren, Cyber Goose, loss, TA2000, Terrorblade, CHIRA_JUNIOR, Kunkka, Noticed, Enigma, Prblms, Tusk, Solo, Jakiro, 2, 32:24
sifr00, loss, Astelter, Omniknight, dushim for win, Huskar,  OPEXDoto, Venomancer, Sshimer, Tiny, fear of god, Nature's Prophet, Nigma Galaxy, win, Ghost, Ursa, Suma1L-, Lina, No!ob™, Batrider, OmaR, Shadow Shaman, GH, Warlock, 2, 35:29
Execration, win, Palos, Ursa, lewis, Queen of Pain, Tino, Beastmaster, Shanks, Tusk, cml, Oracle, Castawake, loss, Krish, Morphling, Bob, Storm Spirit, Fbz, Pangolier, DJ, Riki, Castaway, Ancient Apparition, 2, 39:57
Ivory Team, win, Gohan, Ursa, Ken, Void Spirit, Rupido, Underlord, Dric, Ringmaster, Grimz, Ancient Apparition, IAP, loss, NeverAgain, Drow Ranger, Yona, Kunkka, Neil, Timbersaw, sagiri, Dark Willow, Jollibee, Naga Siren, 2, 42:03
Sccc, loss, Monet, Lina, Sccc, Death Prophet, TZY, Centaur Warrunner, BoBoKa, Magnus, BurNIng , Naga Siren, Maybe, win, Cty, Terrorblade, Somnus, Monkey King, chalice, Tidehunter, ICEICE, Dark Willow, xNova, Disruptor, 3, 42:13
La Passion, win, people better than me:nobody~, Faceless Void, S4D4UCLO7, Bristleback, empty, Queen of Pain, moonboyy, Lion, eshkeree_enjoyer, Windranger, Air Defence, loss, Kerrigan, Luna, CHON, Axe, Yuui-, Jakiro, aloxa, Rubick, ghgfd, Shadow Fiend, 4, 30:52
Stormriders, win, HellFire, Dark Seer, Storm_blow, Razor, NeverLove, Anti-Mage, Mimido, Earthshaker, Enjoer, Snapfire, Dark Tamplars, loss, Dobimaru, Luna, Sorrowsoul, Ember Spirit, atlasX, Slardar, Puppy, Lion, kuki, Warlock, 4, 34:10
Swift Knights, loss, Pelfox, Sven, billyH, Void Spirit, Melnik, Earthshaker, Diamond, Disruptor, Doobie, Crystal Maiden, Flawless Goblins, win, tinkywinky, Juggernaut, ZodiAc!, Invoker, Kreen, Axe, Okoni, Pudge, Randing, Spirit Breaker, 4, 38:31
DARK , win, wannacoffee, Terrorblade, Aboba, Meepo, Vahee, Axe, Denz, Disruptor, SectumSempra, Undying, NOVA , loss, NP.infinity, Dark Seer, NP.Black l1ght, Ogre Magi, NP.BlAze, Hoodwink, NP.chaveve, Marci, NP.reneemartin, Templar Assassin, 4, 20:49
Hellspawn, loss, Hell_spawn, Omniknight, Lipqa, Sniper, DealHaunt, Kunkka, Innmaiser, Shadow Shaman, Umarunara, Abaddon, Peacekeepers, win, rpuwok, Medusa, Charliss, Timbersaw, K1rbi, Bristleback, Trick_K, Rubick, ShyChild, Crystal Maiden, 4, 37:01
Zhou, win, Zhou, Gyrocopter, Emo, Ember Spirit, old eLeVeN, Axe, Frisk, Ancient Apparition, Piqiu, Phoenix, YYF, loss, Agressif, Batrider, Sakata, Void Spirit, Yang, Kunkka, yoona, Shadow Shaman, RedPanda, Undying, 3, 28:15
La Passion, loss, moonboyy, Ancient Apparition, Sairus, Outworld Destroyer, alli., Primal Beast, eshkeree_enjoyer, Muerta, bozhepomogi , Slark, Nethercore, win, people better than me:nobody~, Bloodseeker, S4D4UCLO7, Jakiro, empty, Queen of Pain, Yuui-, Vengeful Spirit, pasuyu, Tusk, 4, 27:41
Flawless Goblins, win, tinkywinky, Terrorblade, ZodiAc!, Invoker, Kreen, Pangolier, Okoni, Nature's Prophet, Randing, Queen of Pain, Foxy Gaming, loss, Pudre, Shadow Fiend, babyface, Ember Spirit, titik, Legion Commander, Exterminator, Weaver, ShinraTensei, Ogre Magi, 4, 31:12
BOOM, win, JACKKY, Medusa, Armel, Ember Spirit, Jabz, Brewmaster, TIMS, Muerta, Jaunuel, Bristleback, Kukuys, loss, Natsumi-, Gyrocopter, Yowe, Storm Spirit, Force, Terrorblade, JuweL, Shadow Demon, Gabbi, Disruptor, 2, 66:16
YG, loss, Ksh, Ursa, Young PH, Queen of Pain, JG, Tiny, Skill Lay, Shadow Shaman, ZawRain, Bane, TFG, win, jikroy, Gyrocopter, MamangDaya, Pangolier, db-, Lycan, dalul, Slark, Varizh, Crystal Maiden, 2, 52:15
Freedom Fighters, loss, Imissed, Juggernaut, Freedom13, Zeus, Xolli, Kunkka, Akujin, Sniper, All_After_me, Crystal Maiden, Moonlight Wispers, win, Tiamani, Slark, indra, Shadow Fiend, TeRakudA, Centaur Warrunner, BenZzarSi, Lion, Stardust, Jakiro, 4, 37:11
Nymeria Fem, loss, GaRaF, Lina, Lighto, Dragon Knight, AnghelaRc, Dawnbreaker, Lulu~, Windranger, ChickenOnABoat, Ancient Apparition, Mystic Maidens, win, Mooncita, Sven, Ale, Kunkka, Nanna, Void Spirit, Ratona, Silencer, Aka, Dark Willow, 4, 39:18
Project Achilles, loss, Scarycrow, Faceless Void, Ravenn, Shadow Fiend, kitara, Timbersaw, KiritO, Gyrocopter, ito, Warlock, Prime Legion, win, Unirraros, Morphling, Flastyle, Lina, Exmile, Mars, Sqeemz, Earthshaker, unnv, Witch Doctor, 4, 35:53
Sin Compromiso, loss, Parker, Templar Assassin, DarkMago♡, Sniper, Sacred, Dawnbreaker, Genek, Nature's Prophet, Pandaboo, Clockwerk, OG.LATAM, win, K1, Terrorblade, TaiLung, Monkey King, ILICH-, Batrider, Elmisho, Silencer, MoOz, Tusk, 2, 30:10
Prime Legion, win, Unirraros, Anti-Mage, Flastyle, Rubick, Exmile, Kunkka, Sqeemz, Zeus, unnv, Witch Doctor, Moonlight Wispers, loss, Tiamani, Muerta, indra, Lina, TeRakudA, Magnus, BenZzarSi, Shadow Shaman, Stardust, Dark Willow, 4, 34:54
Shopify Rebellion, win, Timado, Gyrocopter, Yopaj-, Death Prophet, Davai Lama, Enigma, Hellscream, Clockwerk, skem, Bane, Wildcard, loss, Yamsun, Tiny, RCY, Storm Spirit, Fayde, Pangolier, Bignum, Batrider, Speeed, Warlock, 2, 30:00
Stray, win, Retsu, Razor, Stray, Queen of Pain, DkFogas, Visage, lowkez, Tusk, Vovapain, Oracle, YBN , loss, nesfeer, Chaos Knight, YBICANOOBOV, Phoenix, Limitless, Venomancer, Earthq, Spirit Breaker, good mma, Disruptor, 2, 34:29
Heroic, loss, Yuma, Kunkka, 4nalog <01, Lina, Wisper, Enigma, Scofield, Lion, KJ, Warlock, Edge , win, payk, Morphling, PiPi, Magnus, Vitaly 誇り, Pangolier, Michael~, Tusk, Yadomi, Ringmaster, 2, 33:49
Project Achilles, loss, Scarycrow, Tiny, Ravenn, Death Prophet, kitara, Mars, KiritO, Snapfire, ito, Jakiro, Freedom Fighters, win, Imissed, Phantom Assassin, Freedom13, Nature's Prophet, Xolli, Terrorblade, Akujin, Rubick, All_After_me, Crystal Maiden, 4, 38:25
Ghost Sheep, win, k@pib@r@, Razor, empty, Rubick, S4D4UCLO7, Disruptor, emo2003, Magnus, eshkeree_enjoyer, Void Spirit, Yakuza, loss, mitokiromi, Tusk, Glaidara XI, Morphling, vogel, Shadow Shaman, kismet, Dawnbreaker, meow666, Storm Spirit, 4, 39:41
Cyber Goose, win, TA2000, Abaddon, CHIRA_JUNIOR, Death Prophet, Noticed, Enigma, Prblms, Batrider, Solo, Disruptor, Nemiga, loss, bashka, Doom, young G, Lina, Covisnine, Pangolier, xsvampire, Dark Willow, monodrama, Shadow Shaman, 2, 31:21
Yoru Ryodan, loss, kmcdc, Luna, Rain, Ember Spirit, YeQiu, Brewmaster, Karma, Dark Willow, SKiLL-, Ringmaster, Wildcard, win, Yamsun, Templar Assassin, RCY, Pangolier, Fayde, Enigma, Bignum, Tusk, Speeed, Chen, 2, 22:46
Goodwin, loss, mariachi., Faceless Void, Goodwin, Tidehunter, CodeX, Mars, Lesn4ok, Crystal Maiden, Leviamur, Jakiro, Stray, win, Retsu, Drow Ranger, Stray, Slardar, DkFogas, Beastmaster, lowkez, Disruptor, Vovapain, Vengeful Spirit, 2, 19:55
Infamous, loss, JP, Lifestealer, lalatronii <, Sniper, TakeCareMia, Timbersaw,  slad1n- , Nature's Prophet, CHAAANNN, Phoenix, OG.LATAM, win, K1, Medusa, TaiLung, Lina, ILICH-, Dawnbreaker, Elmisho, Tusk, MoOz, Shadow Shaman, 2, 32:31
Okak, win, Sonic, Slark, Temarot, Windranger, BladeM1ght, Abaddon, tavt, Leshrac, life enjoyer, Centaur Warrunner, Air Defence, loss, yvs, Dawnbreaker, empty, Puck, aloxa, Lion, Shendelwisp, Batrider, ghgfd, Ursa, 4, 39:29
Allstars, loss, Dynamo, Lina, Benjimon, Dragon Knight, Blessed-Kid, Dawnbreaker, Hanzama, Shadow Shaman, Accel, Tusk, Sin Compromiso, win, Parker, Sven, DarkMago♡, Ember Spirit, Sacred, Bristleback, Genek, Muerta, Pandaboo, Clockwerk, 2, 28:20
NAVIJ, win, gotthejuice, Doom, Niku, Timbersaw, pma, Pangolier, Zayac, Rubick, Riddys, Warlock, AVULUS, loss, Knight~, Sven, Worick, Invoker, Xibbe, Dark Seer, dEsire, Ringmaster, Fly, Jakiro, 2, 33:17
TEIKO, loss, CHON, Death Prophet, vogel, Shadow Shaman, karma , Undying, Dr0nched In Sw0t, Timbersaw, kismet, Spectre, La Passion, win, 35street, Magnus, Glaidara XI, Tinker, moonboyy, Shadow Demon, eshkeree_enjoyer, Nature's Prophet, meow666, Ember Spirit, 4, 35:34
RAMZES Team, win, Cooman, Doom, UnderShock, Shadow Fiend, RAMZES666, Void Spirit, Afoninje, Techies, Ravshan, Pudge, Travoman, loss, iLTW, Wraith King, TpaBoMaH, Necrophos, PETUSHARA, Dark Seer, Shiishak., Chaos Knight, by_Owl, Silencer, 2, 32:26
Immortal Squad, win, Dreadlight, Templar Assassin, livesey, Ember Spirit, Lightcrawler, Bristleback, Qimusavoz, Gyrocopter, Shark, Disruptor, Azure Dragons, loss, Alduin, Phantom Assassin, Flame, Pangolier, Bahamut, Windranger, Tiamat, Pudge, Durandal, Witch Doctor, 4, 55:37
NAVI, loss, Yuragi, Terrorblade, Copy, Sniper, BOOM, Kunkka, Ari, Nyx Assassin, kaori, Warlock, Aurora Gaming, win, Nightfall, Omniknight, kiyotaka, Death Prophet, TORONTOTOKYO, Magnus, Mira, Dark Willow, panto, Oracle, 2, 51:47
Air Defence, loss, expected, Medusa, aloxa, Necrophos, maks0sau, Techies, ghgfd, Tiny, Shendelwisp, Gyrocopter, Dominion, win, yvs, Crystal Maiden, empty, Axe, S4D4UCLO7, Shadow Demon, akkiru1, Lifestealer, fizruk, Kunkka, 4, 42:26
Stormriders, win, HellFire, Death Prophet, Storm_blow, Magnus, NeverLove, Tiny, Mimido, Chaos Knight, Enjoer, Shadow Shaman, Peacekeepers, loss, rpuwok, Venomancer, Charliss, Luna, K1rbi, Night Stalker, Trick_K, Silencer, ShyChild, Jakiro, 4, 34:33
TEIKO, loss, Salu7e, Tusk, Dr0nched In Sw0t, Magnus, vogel, Mars, Shendelwisp, Skywrath Mage, kismet, Terrorblade, Dominion, win, S4D4UCLO7, Jakiro, empty, Tiny, Yuui-, Dark Willow, akkiru1, Wraith King, fizruk, Timbersaw, 4, 29:06
MOUZ, loss, dream`, Medusa, Abed, Monkey King, zeal, Axe, Ekki, Tusk, Seleri, Io, NAVIJ, win, gotthejuice, Doom, Niku, Puck, pma, Underlord, Zayac, Batrider, Riddys, Warlock, 2, 38:25
YBN , win, nesfeer, Lina, YBICANOOBOV, Magnus, Limitless, Mars, Earthq, Nature's Prophet, good mma, Crystal Maiden, Team Rostik, loss, zvёzd, Kez, rostislav_999, Elder Titan, 9970, Dark Seer, iful, Bounty Hunter, Vlad, Oracle, 2, 36:31
Okak, win, Sonic, Morphling, life enjoyer, Jakiro, balenci, Mars, MilAn`, Tinker, salamandra, Techies, La Passion, loss, 35street, Chaos Knight, moonboyy, Oracle, Glaidara XI, Terrorblade, eshkeree_enjoyer, Skywrath Mage, meow666, Puck, 4, 39:18
Nemiga, win, bashka, Templar Assassin, young G, Storm Spirit, Covisnine, Dawnbreaker, xsvampire, Shadow Demon, monodrama, Jakiro, L1ga Team, loss, you < <, Gyrocopter, erase, Ember Spirit, Malik, Axe, amoralis, Batrider, RESPECT, Undying, 2, 42:24
DARK , loss, wannacoffee, Naga Siren, Aboba, Void Spirit, Vahee, Legion Commander, Denz, Shadow Demon, SectumSempra, Ogre Magi, Bright Crusaders, win, VittoBossG, Razor, TwoFaced, Leshrac, Bandana, Night Stalker, Norbert, Nature's Prophet, Satoru, Phoenix, 4, 33:13
Peacekeepers, win, rpuwok, Nature's Prophet, Charliss, Queen of Pain, K1rbi, Pudge, Trick_K, Venomancer, ShyChild, Tusk, Azure Dragons, loss, Alduin, Muerta, Flame, Ember Spirit, Bahamut, Underlord, Tiamat, Marci, Durandal, Pugna, 4, 35:39
Swift Knights, loss, Pelfox, Naga Siren, billyH, Earthshaker, Melnik, Pudge, Diamond, Clockwerk, Doobie, Undying, Foxy Gaming, win, Pudre, Morphling, babyface, Queen of Pain, titik, Chaos Knight, Exterminator, Mirana, ShinraTensei, Ogre Magi, 4, 31:02
Nethercore, win, people better than me:nobody~, Anti-Mage, empty, Tiny, S4D4UCLO7, Kunkka, Yuui-, Lion, yatorrent, Nature's Prophet, Air Defence, loss, expected, Medusa, aloxa, Leshrac, ghgfd, Doom, Vishenka, Puck, Shendelwisp, Spirit Breaker, 4, 20:56
One Move, loss, eyesight, Dragon Knight, Difference, Lina, Corrupted, Centaur Warrunner, Grip, Dark Willow, bb3px, Jakiro, Cyber Goose, win, TA2000, Abaddon, CHIRA_JUNIOR, Pangolier, Noticed, Death Prophet, Prblms, Shadow Shaman, Solo, Shadow Demon, 2, 42:04
Flawless Goblins, loss, tinkywinky, Drow Ranger, ZodiAc!, Tiny, Kreen, Enigma, Okoni, Shadow Shaman, Randing, Silencer, NIGHT, win, Mezzinio, Morphling, Pigeoncatcher, Shadow Fiend, GrownMan, Lion, FrenzyMan, Skywrath Mage, Marling, Beastmaster, 4, 28:12
Immortal Squad, win, Dreadlight, Kunkka, livesey, Shadow Fiend, Lightcrawler, Medusa, Qimusavoz, Ringmaster, Shark, Lich, Stormriders, loss, HellFire, Undying, Storm_blow, Tiny, NeverLove, Phantom Lancer, Mimido, Windranger, Enjoer, Zeus, 4, 42:36
Dominion, loss, saruma, Dawnbreaker, sakura, Jakiro, salamandra, Snapfire, Vishenka, Ember Spirit, akkiru1, Ursa, Nethercore, win, people better than me:nobody~, Terrorblade, empty, Puck, S4D4UCLO7, Dark Seer, Yuui-, Bounty Hunter, pasuyu, Nature's Prophet, 4, 25:38
NOVA , loss, NP.Black l1ght, Shadow Shaman, NP.BlAze, Muerta, NP.chaveve, Sniper, NP.reneemartin, Troll Warlord, NP.infinity, Axe, LSG, win, Kintaro, Morphling, Scorpion, Queen of Pain, Cyrax, Beastmaster, Quan Chi, Disruptor, Nightwolf, Rubick, 4, 29:32
Freedom Fighters, loss, Imissed, Phantom Assassin, Freedom13, Tiny, Xolli, Terrorblade, Akujin, Keeper of the Light, All_After_me, Shadow Shaman, Moonlight Wispers, win, Tiamani, Luna, indra, Rubick, TeRakudA, Mars, BenZzarSi, Earthshaker, Stardust, Warlock, 4, 32:15
Night Vision, loss, NV.WaifuWarrior, Lifestealer, NV.mintyfresh, Tiny, NV.popcorny, Rubick, NV.Volcanus, Mars, NV.Jupitera, Crystal Maiden, Silent killer, win, sK.busow, Phantom Assassin, sK.onenen, Sniper, sK.itras, Bristleback, sK.lotorimri, Dark Willow, sK.yacathem, Jakiro, 4, 29:22
Arduina Gaming, loss, Atenea, Gyrocopter, Mejor que tu ♡, Earthshaker, 'Zaho, Shadow Shaman, Bubble, Underlord, Tyrandiris, Clockwerk, Influtonic Crew, win, Bambú, Lifestealer, Azumi, Monkey King, Dae, Centaur Warrunner, Mariori, Ringmaster, Lovely, Silencer, 4, 31:50
Edge , loss, payk, Drow Ranger, PiPi, Pangolier, Vitaly 誇り, Dark Seer, Burnin, Tusk, Yadomi, Weaver, OG.LATAM, win, K1, Tidehunter, TaiLung, Lina, ILICH-, Undying, Elmisho, Rubick, MoOz, Dark Willow, 2, 44:42
TOXIC, win, Tt. 1x1?, Templar Assassin, Tt.Rottery, Queen of Pain, Tt.Wired, Centaur Warrunner, Tt.Doopled, Grimstroke, Tt.satasatasata, Jakiro, Wild Dragon, loss, WD.Kalanno, Medusa, WD.Nyac, Shadow Fiend, WD.Javi, Tidehunter, WD.Darima, Lion, WD.Hellen, Rubick, 4, 27:22
Prime Legion, win, Unirraros, Anti-Mage, Flastyle, Storm Spirit, Exmile, Earthshaker, Sqeemz, Dark Willow, unnv, Pudge, Project Achilles, loss, Scarycrow, Gyrocopter, Ravenn, Pangolier, kitara, Mars, KiritO, Rubick, ito, Io, 4, 36:56
HolyT, win, HT.Consul, Ursa, HT.kirito, Earthshaker, HT.Nagama, Sven, HT.RAGNAR, Magnus, HT.NoticeMeSenpai, Pudge, Darkness Gaming, loss, DG.ThunderRiver, Weaver, DG.hoxi, Dragon Knight, DG.Dreadlight, Axe, DG.Ndolal, Skywrath Mage, DG.dollymy, Lion, 4, 28:27
Moonlight Wispers, loss, Tiamani, Luna, indra, Ember Spirit, TeRakudA, Beastmaster, BenZzarSi, Rubick, Stardust, Bane, Project Achilles, win, Scarycrow, Morphling, Ravenn, Nature's Prophet, kitara, Kunkka, KiritO, Pudge, ito, Sniper, 4, 37:58
HellBear, win, HH.Rakinu, Luna, HH.Harbinger, Lina, HH.Bambula, Chaos Knight, HH.Chedema, Ringmaster, HH.packout, Rubick, Vertex Pack, loss, vP.Helannt, Terrorblade, vP.Shelby, Shadow Fiend, vP.RatnBone, Legion Commander, vP.zikboss, Snapfire, vP.Pronto, Lich, 4, 31:13
Yoru Ryodan, win, kmcdc, Shadow Fiend, Rain, Void Spirit, YeQiu, Centaur Warrunner, Karma, Windranger, SKiLL-, Tusk, 9z Team, loss, innocence32, Gyrocopter, Robo-Z, Storm Spirit, drakesh1t , Doom, cutttt, Dark Willow,  newthiajess2, Nature's Prophet, 2, 32:44
Stray, loss, Retsu, Muerta, Stray, Earthshaker, DkFogas, Sand King, lowkez, Rubick, Vovapain, Disruptor, Travoman, win, iLTW, Tiny, TpaBoMaH, Sniper, PETUSHARA, Kunkka, Shiishak., Grimstroke, by_Owl, Crystal Maiden, 2, 38:38
Heroic, win, Yuma, Lina, 4nalog <01, Slardar, Wisper, Enigma, Scofield, Tiny, KJ, Treant Protector, Sin Compromiso, loss, Parker, Drow Ranger, DarkMago♡, Sand King, Sacred, Pangolier, Genek, Nature's Prophet, Pandaboo, Warlock, 2, 45:22
MOUZ, win, dream`, Monkey King, Abed, Pangolier, zeal, Axe, Ekki, Shadow Shaman, Seleri, Nature's Prophet, AVULUS, loss, Knight~, Tiny, Worick, Kunkka, Xibbe, Dark Seer, dEsire, Marci, Fly, Disruptor, 2, 69:27
1WIN, win, Munkushi~太阳, Sven, squad1x, Ember Spirit, SSS, Axe, swedenstrong, Batrider, kasane, Chen, NAVIJ, loss, gotthejuice, Medusa, Niku, Tiny, pma, Dark Seer, Zayac, Dark Willow, Riddys, Pugna, 2, 25:45
Yakuza, win, 35street, Venomancer, Glaidara XI, Rubick, meow666, Shadow Fiend, tokyodrift, Void Spirit, kismet, Riki, La Passion, loss, Shendelwisp, Invoker, Bankai, Dawnbreaker, BladeM1ght, Meepo, moonboyy, Jakiro, eshkeree_enjoyer, Sven, 4, 28:10
Freedom Fighters, loss, Imissed, Tiny, Freedom13, Queen of Pain, Xolli, Razor, Akujin, Rubick, All_After_me, Tusk, Prime Legion, win, Unirraros, Templar Assassin, Flastyle, Puck, Exmile, Beastmaster, Sqeemz, Skywrath Mage, unnv, Lich, 4, 37:18
Platoon, loss, 4ndreJkee, Shadow Shaman, Twelve, Death Prophet, kmrtymkh, Ursa, FakeDisabling, Dawnbreaker, Katari `, Oracle, CardigansGaming, win, murasame-, Morphling, Awaken, Ember Spirit, darkke, Bristleback, gR, Ringmaster, Sighted, Warlock, 4, 38:44
Infamous, win, JP, Slardar, lalatronii <, Shadow Fiend, TakeCareMia, Dawnbreaker,  slad1n- , Nature's Prophet, CHAAANNN, Oracle, Team Den, loss, Wits, Terrorblade, wonderk1d^^<, Queen of Pain, Frank, Enigma, Demon, Riki, Mjz, Naga Siren, 2, 44:21
Wildcard, loss, Yamsun, Weaver, RCY, Storm Spirit, Fayde, Kunkka, Bignum, Dark Willow, Speeed, Tinker, Shopify Rebellion, win, Timado, Sven, Yopaj-, Tiny, Davai Lama, Timbersaw, Hellscream, Batrider, skem, Chen, 2, 40:01
Goodwin, win, mariachi., Faceless Void, Goodwin, Void Spirit, CodeX, Brewmaster, Lesn4ok, Skywrath Mage, Leviamur, Jakiro, Stariy bog , loss, 4ivan, Juggernaut, Stariy Bog, Puck, Krylat, Kunkka, Flex Slut, Snapfire, Trener, Vengeful Spirit, 2, 66:52
La Passion, win, 35street, Axe, moonboyy, Ancient Apparition, eshkeree_enjoyer, Queen of Pain, Bankai, Windranger, Glaidara XI, Sven, Air Defence, loss, Kerrigan, Terrorblade, empty, Rubick, expected, Brewmaster, aloxa, Clockwerk, Shendelwisp, Shadow Shaman, 4, 40:52
NAVI, win, Yuragi, Sven, Copy, Tiny, BOOM, Axe, Ari, Shadow Demon, kaori, Warlock, L1ga Team, loss, you < <, Kunkka, erase, Storm Spirit, Malik, Centaur Warrunner, amoralis, Rubick, RESPECT, Nature's Prophet, 2, 35:32
PLATOON 2.0, win, Egn, Ursa, Sk1tels, Shadow Fiend, Kamaara, Mars, Akpire, Nature's Prophet, Frosti, Gyrocopter, Just Team, loss, takeshi, Axe, airu, Muerta, white, Void Spirit, Tobari°, Shadow Shaman, saillyn, Undying, 4, 27:59
Allstars, win, Dynamo, Ursa, Benjimon, Storm Spirit, Blessed-Kid, Kunkka, Hanzama, Tusk, Accel, Oracle, SustanciaX, loss, Tiburoncin, Tiny, Faker, Death Prophet, YISUS, Mars, pamplona, Clockwerk, 555, Ancient Apparition, 2, 55:02
Zero Tenacity, loss, Nande, Razor, Stojkov, Kunkka, nefrit, Undying, Pablo, Dark Willow, LeBronDota, Oracle, NAVIJ, win, gotthejuice, Medusa, Niku, Void Spirit, pma, Dark Seer, Zayac, Batrider, Riddys, Ringmaster, 2, 23:28
1WIN, win, Munkushi~太阳, Sven, squad1x, Ember Spirit, SSS, Axe, swedenstrong, Batrider, kasane, Enchantress, OG, loss, Shad, Gyrocopter, Stormstormer, Pangolier, MikSa`, Timbersaw, daze, Shadow Demon, Kidaro, Naga Siren, 2, 55:51
NIGHT, win, Mezzinio, Lina, Pigeoncatcher, Batrider, Marling, Omniknight, FrenzyMan, Clockwerk, GrownMan, Hoodwink, LSG, loss, Kintaro, Phantom Lancer, Scorpion, Templar Assassin, Cyrax, Legion Commander, Quan Chi, Disruptor, Nightwolf, Rubick, 4, 22:35
Team Rostik, loss, zvёzd, Juggernaut, rostislav_999, Mars, 9970, Tidehunter, iful, Keeper of the Light, Vlad, Ogre Magi, RAMZES Team, win, Cooman, Queen of Pain, UnderShock, Monkey King, RAMZES666, Chaos Knight, Afoninje, Shadow Shaman, Ravshan, Spirit Breaker, 2, 41:16
